;Scopy version,f4beeb1
;Exported on,mardi décembre 17/12/2024
;Device,M2K
;Nr of samples,16937
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
13598,13.598,-0.0399936,-0.0415663
13599,13.599,-0.0399936,-0.0415663
13600,13.6,-0.0399936,-0.0415663
13601,13.601,-0.0399936,-0.0415663
13602,13.602,-0.0399936,-0.0415663
13603,13.603,-0.0399936,-0.0415663
13604,13.604,-0.0399936,-0.0415663
13605,13.605,-0.0399936,-0.0415663
13606,13.606,-0.0399936,-0.0415663
13607,13.607,-0.0399936,-0.0415663
13608,13.608,-0.0399936,-0.0415663
13609,13.609,-0.0399936,-0.0415663
13610,13.61,-0.0399936,-0.0415663
13611,13.611,-0.0399936,-0.0415663
13612,13.612,-0.0399936,-0.0415663
13613,13.613,-0.0399936,-0.0415663
13614,13.614,-0.0399936,-0.0415663
13615,13.615,-0.0399936,-0.0415663
13616,13.616,-0.0399936,-0.0415663
13617,13.617,-0.0399936,-0.0415663
13618,13.618,-0.0399936,-0.0415663
13619,13.619,-0.0399936,-0.0415663
13620,13.62,-0.0399936,-0.0415663
13621,13.621,-0.0399936,-0.0415663
13622,13.622,-0.0399936,-0.0415663
13623,13.623,-0.0399936,-0.0415663
13624,13.624,-0.0399936,-0.0415663
13625,13.625,-0.0399936,-0.0415663
13626,13.626,-0.0399936,-0.0415663
13627,13.627,-0.0399936,-0.0415663
13628,13.628,-0.0399936,-0.0415663
13629,13.629,-0.0399936,-0.0415663
13630,13.63,-0.0399936,-0.0415663
13631,13.631,-0.0399936,-0.0415663
13632,13.632,-0.0399936,-0.0415663
13633,13.633,-0.0399936,-0.0415663
13634,13.634,-0.0399936,-0.0415663
13635,13.635,-0.0399936,-0.0415663
13636,13.636,-0.0399936,-0.0415663
13637,13.637,-0.0399936,-0.0415663
13638,13.638,-0.0399936,-0.0415663
13639,13.639,-0.0399936,-0.0415663
13640,13.64,-0.0399936,-0.0415663
13641,13.641,-0.0399936,-0.0415663
13642,13.642,-0.0399936,-0.0415663
13643,13.643,-0.0399936,-0.0415663
13644,13.644,-0.0399936,-0.0415663
13645,13.645,-0.0399936,-0.0415663
13646,13.646,-0.0399936,-0.0415663
13647,13.647,-0.0399936,-0.0415663
13648,13.648,-0.0399936,-0.0415663
13649,13.649,-0.0399936,-0.0415663
13650,13.65,-0.0399936,-0.0415663
13651,13.651,-0.0399936,-0.0415663
13652,13.652,-0.0399936,-0.0415663
13653,13.653,-0.0399936,-0.0415663
13654,13.654,-0.0399936,-0.0415663
13655,13.655,-0.0399936,-0.0415663
13656,13.656,-0.0399936,-0.0415663
13657,13.657,-0.0399936,-0.0415663
13658,13.658,-0.0399936,-0.0415663
13659,13.659,-0.0399936,-0.0415663
13660,13.66,-0.0399936,-0.0415663
13661,13.661,-0.0399936,-0.0415663
13662,13.662,-0.0399936,-0.0415663
13663,13.663,-0.0399936,-0.0415663
13664,13.664,-0.0399936,-0.0415663
13665,13.665,-0.0399936,-0.0415663
13666,13.666,-0.0399936,-0.0415663
13667,13.667,-0.0399936,-0.0415663
13668,13.668,-0.0399936,-0.0415663
13669,13.669,-0.0399936,-0.0415663
13670,13.67,-0.0399936,-0.0415663
13671,13.671,-0.0399936,-0.0415663
13672,13.672,-0.0399936,-0.0415663
13673,13.673,-0.0399936,-0.0415663
13674,13.674,-0.0399936,-0.0415663
13675,13.675,-0.0399936,-0.0415663
13676,13.676,-0.0399936,-0.0415663
13677,13.677,-0.0399936,-0.0415663
13678,13.678,-0.0399936,-0.0415663
13679,13.679,-0.0399936,-0.0415663
13680,13.68,-0.0399936,-0.0415663
13681,13.681,-0.0399936,-0.0415663
13682,13.682,-0.0399936,-0.0415663
13683,13.683,-0.0399936,-0.0415663
13684,13.684,-0.0399936,-0.0415663
13685,13.685,-0.0399936,-0.0415663
13686,13.686,-0.0399936,-0.0415663
13687,13.687,-0.0399936,-0.0415663
13688,13.688,-0.0399936,-0.0415663
13689,13.689,-0.0399936,-0.0415663
13690,13.69,-0.0399936,-0.0415663
13691,13.691,-0.0399936,-0.0415663
13692,13.692,-0.0399936,-0.0415663
13693,13.693,-0.0399936,-0.0415663
13694,13.694,-0.0399936,-0.0415663
13695,13.695,-0.0399936,-0.0415663
13696,13.696,-0.0399936,-0.0415663
13697,13.697,-0.0399936,-0.0415663
13698,13.698,-0.0399936,-0.0415663
13699,13.699,-0.0399936,-0.0415663
13700,13.7,-0.0399936,-0.0415663
13701,13.701,-0.0399936,-0.0415663
13702,13.702,-0.0399936,-0.0415663
13703,13.703,-0.0399936,-0.0415663
13704,13.704,-0.0399936,-0.0415663
13705,13.705,-0.0399936,-0.0415663
13706,13.706,-0.0399936,-0.0415663
13707,13.707,-0.0399936,-0.0415663
13708,13.708,-0.0399936,-0.0415663
13709,13.709,-0.0399936,-0.0415663
13710,13.71,-0.0399936,-0.0415663
13711,13.711,-0.0399936,-0.0415663
13712,13.712,-0.0399936,-0.0415663
13713,13.713,-0.0399936,-0.0415663
13714,13.714,-0.0399936,-0.0415663
13715,13.715,-0.0399936,-0.0415663
13716,13.716,-0.0399936,-0.0415663
13717,13.717,-0.0399936,-0.0415663
13718,13.718,-0.0399936,-0.0415663
13719,13.719,-0.0399936,-0.0415663
13720,13.72,-0.0399936,-0.0415663
13721,13.721,-0.0399936,-0.0415663
13722,13.722,-0.0399936,-0.0415663
13723,13.723,-0.0399936,-0.0415663
13724,13.724,-0.0399936,-0.0415663
13725,13.725,-0.0399936,-0.0415663
13726,13.726,-0.0399936,-0.0415663
13727,13.727,-0.0399936,-0.0415663
13728,13.728,-0.0399936,-0.0415663
13729,13.729,-0.0399936,-0.0415663
13730,13.73,-0.0399936,-0.0415663
13731,13.731,-0.0399936,-0.0415663
13732,13.732,-0.0399936,-0.0415663
13733,13.733,-0.0399936,-0.0415663
13734,13.734,-0.0399936,-0.0415663
13735,13.735,-0.0399936,-0.0415663
13736,13.736,-0.0399936,-0.0415663
13737,13.737,-0.0399936,-0.0415663
13738,13.738,-0.0399936,-0.0415663
13739,13.739,-0.0399936,-0.0415663
13740,13.74,-0.0399936,-0.0415663
13741,13.741,-0.0399936,-0.0415663
13742,13.742,-0.0399936,-0.0415663
13743,13.743,-0.0399936,-0.0415663
13744,13.744,-0.0399936,-0.0415663
13745,13.745,-0.0399936,-0.0415663
13746,13.746,-0.0399936,-0.0415663
13747,13.747,-0.0399936,-0.0415663
13748,13.748,-0.0399936,-0.0415663
13749,13.749,-0.0399936,-0.0415663
13750,13.75,-0.0399936,-0.0415663
13751,13.751,-0.0399936,-0.0415663
13752,13.752,-0.0399936,-0.0415663
13753,13.753,-0.0399936,-0.0415663
13754,13.754,-0.0399936,-0.0415663
13755,13.755,-0.0399936,-0.0415663
13756,13.756,-0.0399936,-0.0415663
13757,13.757,-0.0399936,-0.0415663
13758,13.758,-0.0399936,-0.0415663
13759,13.759,-0.0399936,-0.0415663
13760,13.76,-0.0399936,-0.0415663
13761,13.761,-0.0399936,-0.0415663
13762,13.762,-0.0399936,-0.0415663
13763,13.763,-0.0399936,-0.0415663
13764,13.764,-0.0399936,-0.0415663
13765,13.765,-0.0399936,-0.0415663
13766,13.766,-0.0399936,-0.0415663
13767,13.767,-0.0399936,-0.0415663
13768,13.768,-0.0399936,-0.0415663
13769,13.769,-0.0399936,-0.0415663
13770,13.77,-0.0399936,-0.0415663
13771,13.771,-0.0399936,-0.0415663
13772,13.772,-0.0399936,-0.0415663
13773,13.773,-0.0399936,-0.0415663
13774,13.774,-0.0399936,-0.0415663
13775,13.775,-0.0399936,-0.0415663
13776,13.776,-0.0399936,-0.0415663
13777,13.777,-0.0399936,-0.0415663
13778,13.778,-0.0399936,-0.0415663
13779,13.779,-0.0399936,-0.0415663
13780,13.78,-0.0399936,-0.0415663
13781,13.781,-0.0399936,-0.0415663
13782,13.782,-0.0399936,-0.0415663
13783,13.783,-0.0399936,-0.0415663
13784,13.784,-0.0399936,-0.0415663
13785,13.785,-0.0399936,-0.0415663
13786,13.786,-0.0399936,-0.0415663
13787,13.787,-0.0399936,-0.0415663
13788,13.788,-0.0399936,-0.0415663
13789,13.789,-0.0399936,-0.0415663
13790,13.79,-0.0399936,-0.0415663
13791,13.791,-0.0399936,-0.0415663
13792,13.792,-0.0399936,-0.0415663
13793,13.793,-0.0399936,-0.0415663
13794,13.794,-0.0399936,-0.0415663
13795,13.795,-0.0399936,-0.0415663
13796,13.796,-0.0399936,-0.0415663
13797,13.797,-0.0399936,-0.0415663
13798,13.798,-0.0399936,-0.0415663
13799,13.799,-0.0399936,-0.0415663
13800,13.8,-0.0399936,-0.0415663
13801,13.801,-0.0399936,-0.0415663
13802,13.802,-0.0399936,-0.0415663
13803,13.803,-0.0399936,-0.0415663
13804,13.804,-0.0399936,-0.0415663
13805,13.805,-0.0399936,-0.0415663
13806,13.806,-0.0399936,-0.0415663
13807,13.807,-0.0399936,-0.0415663
13808,13.808,-0.0399936,-0.0415663
13809,13.809,-0.0399936,-0.0415663
13810,13.81,-0.0399936,-0.0415663
13811,13.811,-0.0399936,-0.0415663
13812,13.812,-0.0399936,-0.0415663
13813,13.813,-0.0399936,-0.0415663
13814,13.814,-0.0399936,-0.0415663
13815,13.815,-0.0399936,-0.0415663
13816,13.816,-0.0399936,-0.0415663
13817,13.817,-0.0399936,-0.0415663
13818,13.818,-0.0399936,-0.0415663
13819,13.819,-0.0399936,-0.0415663
13820,13.82,-0.0399936,-0.0415663
13821,13.821,-0.0399936,-0.0415663
13822,13.822,-0.0399936,-0.0415663
13823,13.823,-0.0399936,-0.0415663
13824,13.824,-0.0382547,-0.0415663
13825,13.825,-0.0904202,-0.0415663
13826,13.826,-0.163452,-0.0415663
13827,13.827,-0.158235,-0.0415663
13828,13.828,-0.159974,-0.0415663
13829,13.829,-0.159974,-0.0415663
13830,13.83,-0.159974,-0.0415663
13831,13.831,-0.159974,-0.0415663
13832,13.832,-0.159974,-0.0415663
13833,13.833,-0.159974,-0.0415663
13834,13.834,-0.159974,-0.0415663
13835,13.835,-0.159974,-0.0415663
13836,13.836,-0.159974,-0.0415663
13837,13.837,-0.159974,-0.0415663
13838,13.838,-0.159974,-0.0415663
13839,13.839,-0.159974,-0.0415663
13840,13.84,-0.159974,-0.0415663
13841,13.841,-0.159974,-0.0415663
13842,13.842,-0.159974,-0.0415663
13843,13.843,-0.159974,-0.0415663
13844,13.844,-0.159974,-0.0415663
13845,13.845,-0.159974,-0.0415663
13846,13.846,-0.159974,-0.0415663
13847,13.847,-0.159974,-0.0415663
13848,13.848,-0.159974,-0.0415663
13849,13.849,-0.159974,-0.0415663
13850,13.85,-0.159974,-0.0415663
13851,13.851,-0.159974,-0.0415663
13852,13.852,-0.159974,-0.0415663
13853,13.853,-0.159974,-0.0415663
13854,13.854,-0.159974,-0.0415663
13855,13.855,-0.159974,-0.0415663
13856,13.856,-0.159974,-0.0415663
13857,13.857,-0.159974,-0.0415663
13858,13.858,-0.159974,-0.0415663
13859,13.859,-0.159974,-0.0415663
13860,13.86,-0.159974,-0.0415663
13861,13.861,-0.159974,-0.0415663
13862,13.862,-0.159974,-0.0415663
13863,13.863,-0.159974,-0.0415663
13864,13.864,-0.159974,-0.0415663
13865,13.865,-0.159974,-0.0415663
13866,13.866,-0.159974,-0.0415663
13867,13.867,-0.159974,-0.0415663
13868,13.868,-0.159974,-0.0415663
13869,13.869,-0.159974,-0.0415663
13870,13.87,-0.159974,-0.0415663
13871,13.871,-0.159974,-0.0415663
13872,13.872,-0.159974,-0.0415663
13873,13.873,-0.159974,-0.0415663
13874,13.874,-0.159974,-0.0415663
13875,13.875,-0.159974,-0.0415663
13876,13.876,-0.159974,-0.0415663
13877,13.877,-0.159974,-0.0415663
13878,13.878,-0.159974,-0.0415663
13879,13.879,-0.159974,-0.0415663
13880,13.88,-0.159974,-0.0415663
13881,13.881,-0.159974,-0.0415663
13882,13.882,-0.159974,-0.0415663
13883,13.883,-0.159974,-0.0415663
13884,13.884,-0.159974,-0.0415663
13885,13.885,-0.159974,-0.0415663
13886,13.886,-0.159974,-0.0415663
13887,13.887,-0.159974,-0.0415663
13888,13.888,-0.159974,-0.0415663
13889,13.889,-0.159974,-0.0415663
13890,13.89,-0.159974,-0.0415663
13891,13.891,-0.159974,-0.0415663
13892,13.892,-0.159974,-0.0415663
13893,13.893,-0.159974,-0.0415663
13894,13.894,-0.159974,-0.0415663
13895,13.895,-0.159974,-0.0415663
13896,13.896,-0.159974,-0.0415663
13897,13.897,-0.159974,-0.0415663
13898,13.898,-0.159974,-0.0415663
13899,13.899,-0.159974,-0.0415663
13900,13.9,-0.159974,-0.0415663
13901,13.901,-0.159974,-0.0415663
13902,13.902,-0.159974,-0.0415663
13903,13.903,-0.159974,-0.0415663
13904,13.904,-0.159974,-0.0415663
13905,13.905,-0.159974,-0.0415663
13906,13.906,-0.159974,-0.0415663
13907,13.907,-0.159974,-0.0415663
13908,13.908,-0.159974,-0.0415663
13909,13.909,-0.159974,-0.0415663
13910,13.91,-0.159974,-0.0415663
13911,13.911,-0.159974,-0.0415663
13912,13.912,-0.159974,-0.0415663
13913,13.913,-0.159974,-0.0415663
13914,13.914,-0.159974,-0.0415663
13915,13.915,-0.159974,-0.0415663
13916,13.916,-0.159974,-0.0415663
13917,13.917,-0.159974,-0.0415663
13918,13.918,-0.159974,-0.0415663
13919,13.919,-0.159974,-0.0415663
13920,13.92,-0.159974,-0.0415663
13921,13.921,-0.159974,-0.0415663
13922,13.922,-0.159974,-0.0415663
13923,13.923,-0.159974,-0.0415663
13924,13.924,-0.159974,-0.0415663
13925,13.925,-0.159974,-0.0415663
13926,13.926,-0.159974,-0.0415663
13927,13.927,-0.159974,-0.0415663
13928,13.928,-0.159974,-0.0415663
13929,13.929,-0.159974,-0.0415663
13930,13.93,-0.159974,-0.0415663
13931,13.931,-0.159974,-0.0415663
13932,13.932,-0.159974,-0.0415663
13933,13.933,-0.159974,-0.0415663
13934,13.934,-0.159974,-0.0415663
13935,13.935,-0.159974,-0.0415663
13936,13.936,-0.159974,-0.0415663
13937,13.937,-0.159974,-0.0415663
13938,13.938,-0.159974,-0.0415663
13939,13.939,-0.159974,-0.0415663
13940,13.94,-0.159974,-0.0415663
13941,13.941,-0.159974,-0.0415663
13942,13.942,-0.159974,-0.0415663
13943,13.943,-0.159974,-0.0415663
13944,13.944,-0.159974,-0.0415663
13945,13.945,-0.159974,-0.0415663
13946,13.946,-0.159974,-0.0415663
13947,13.947,-0.159974,-0.0415663
13948,13.948,-0.159974,-0.0415663
13949,13.949,-0.159974,-0.0415663
13950,13.95,-0.159974,-0.0415663
13951,13.951,-0.159974,-0.0415663
13952,13.952,-0.159974,-0.0415663
13953,13.953,-0.159974,-0.0415663
13954,13.954,-0.159974,-0.0415663
13955,13.955,-0.159974,-0.0415663
13956,13.956,-0.159974,-0.0415663
13957,13.957,-0.158235,-0.0415663
13958,13.958,-0.168669,-0.0415663
13959,13.959,-0.0660763,-0.0415663
13960,13.96,-0.0399936,-0.0415663
13961,13.961,-0.0399936,-0.0415663
13962,13.962,-0.0399936,-0.0415663
13963,13.963,-0.0399936,-0.0415663
13964,13.964,-0.0399936,-0.0415663
13965,13.965,-0.0399936,-0.0415663
13966,13.966,-0.0399936,-0.0415663
13967,13.967,-0.0399936,-0.0415663
13968,13.968,-0.0399936,-0.0415663
13969,13.969,-0.0399936,-0.0415663
13970,13.97,-0.0399936,-0.0415663
13971,13.971,-0.0399936,-0.0415663
13972,13.972,-0.0399936,-0.0415663
13973,13.973,-0.0399936,-0.0415663
13974,13.974,-0.0399936,-0.0415663
13975,13.975,-0.0399936,-0.0415663
13976,13.976,-0.0399936,-0.0415663
13977,13.977,-0.0399936,-0.0415663
13978,13.978,-0.0399936,-0.0415663
13979,13.979,-0.0399936,-0.0415663
13980,13.98,-0.0399936,-0.0415663
13981,13.981,-0.0399936,-0.0415663
13982,13.982,-0.0399936,-0.0415663
13983,13.983,-0.0399936,-0.0415663
13984,13.984,-0.0399936,-0.0415663
13985,13.985,-0.0399936,-0.0415663
13986,13.986,-0.0399936,-0.0415663
13987,13.987,-0.0399936,-0.0415663
13988,13.988,-0.0399936,-0.0415663
13989,13.989,-0.0399936,-0.0415663
13990,13.99,-0.0399936,-0.0415663
13991,13.991,-0.0399936,-0.0415663
13992,13.992,-0.0399936,-0.0415663
13993,13.993,-0.0399936,-0.0415663
13994,13.994,-0.0399936,-0.0415663
13995,13.995,-0.0399936,-0.0415663
13996,13.996,-0.0399936,-0.0415663
13997,13.997,-0.0399936,-0.0415663
13998,13.998,-0.0399936,-0.0415663
13999,13.999,-0.0399936,-0.0415663
14000,14,-0.0399936,-0.0415663
14001,14.001,-0.0399936,-0.0415663
14002,14.002,-0.0399936,-0.0415663
14003,14.003,-0.0399936,-0.0415663
14004,14.004,-0.0399936,-0.0415663
14005,14.005,-0.0399936,-0.0415663
14006,14.006,-0.0399936,-0.0415663
14007,14.007,-0.0399936,-0.0415663
14008,14.008,-0.0399936,-0.0415663
14009,14.009,-0.0399936,-0.0415663
14010,14.01,-0.0399936,-0.0415663
14011,14.011,-0.0399936,-0.0415663
14012,14.012,-0.0399936,-0.0415663
14013,14.013,-0.0399936,-0.0415663
14014,14.014,-0.0399936,-0.0415663
14015,14.015,-0.0399936,-0.0415663
14016,14.016,-0.0399936,-0.0415663
14017,14.017,-0.0399936,-0.0415663
14018,14.018,-0.0399936,-0.0415663
14019,14.019,-0.0399936,-0.0415663
14020,14.02,-0.0399936,-0.0415663
14021,14.021,-0.0399936,-0.0415663
14022,14.022,-0.0399936,-0.0415663
14023,14.023,-0.0399936,-0.0415663
14024,14.024,-0.0399936,-0.0415663
14025,14.025,-0.0399936,-0.0415663
14026,14.026,-0.0399936,-0.0415663
14027,14.027,-0.0399936,-0.0415663
14028,14.028,-0.0399936,-0.0415663
14029,14.029,-0.0399936,-0.0415663
14030,14.03,-0.0399936,-0.0415663
14031,14.031,-0.0399936,-0.0415663
14032,14.032,-0.0399936,-0.0415663
14033,14.033,-0.0399936,-0.0415663
14034,14.034,-0.0399936,-0.0415663
14035,14.035,-0.0399936,-0.0415663
14036,14.036,-0.0399936,-0.0415663
14037,14.037,-0.0399936,-0.0415663
14038,14.038,-0.0399936,-0.0415663
14039,14.039,-0.0399936,-0.0415663
14040,14.04,-0.0399936,-0.0415663
14041,14.041,-0.0399936,-0.0415663
14042,14.042,-0.0399936,-0.0415663
14043,14.043,-0.0399936,-0.0415663
14044,14.044,-0.0399936,-0.0415663
14045,14.045,-0.0399936,-0.0415663
14046,14.046,-0.0399936,-0.0415663
14047,14.047,-0.0399936,-0.0415663
14048,14.048,-0.0399936,-0.0415663
14049,14.049,-0.0399936,-0.0415663
14050,14.05,-0.0399936,-0.0415663
14051,14.051,-0.0399936,-0.0415663
14052,14.052,-0.0399936,-0.0415663
14053,14.053,-0.0399936,-0.0415663
14054,14.054,-0.0399936,-0.0415663
14055,14.055,-0.0399936,-0.0415663
14056,14.056,-0.0399936,-0.0415663
14057,14.057,-0.0399936,-0.0415663
14058,14.058,-0.0399936,-0.0415663
14059,14.059,-0.0399936,-0.0415663
14060,14.06,-0.0399936,-0.0415663
14061,14.061,-0.0399936,-0.0415663
14062,14.062,-0.0399936,-0.0415663
14063,14.063,-0.0399936,-0.0415663
14064,14.064,-0.0399936,-0.0415663
14065,14.065,-0.0399936,-0.0415663
14066,14.066,-0.0399936,-0.0415663
14067,14.067,-0.0399936,-0.0415663
14068,14.068,-0.0399936,-0.0415663
14069,14.069,-0.0399936,-0.0415663
14070,14.07,-0.0399936,-0.0415663
14071,14.071,-0.0399936,-0.0415663
14072,14.072,-0.0399936,-0.0415663
14073,14.073,-0.0399936,-0.0415663
14074,14.074,-0.0399936,-0.0415663
14075,14.075,-0.0399936,-0.0415663
14076,14.076,-0.0399936,-0.0415663
14077,14.077,-0.0399936,-0.0415663
14078,14.078,-0.0399936,-0.0415663
14079,14.079,-0.0399936,-0.0415663
14080,14.08,-0.0399936,-0.0415663
14081,14.081,-0.0399936,-0.0415663
14082,14.082,-0.0399936,-0.0415663
14083,14.083,-0.0399936,-0.0415663
14084,14.084,-0.0399936,-0.0415663
14085,14.085,-0.0399936,-0.0415663
14086,14.086,-0.0399936,-0.0415663
14087,14.087,-0.0399936,-0.0415663
14088,14.088,-0.0399936,-0.0415663
14089,14.089,-0.0399936,-0.0415663
14090,14.09,-0.0399936,-0.0415663
14091,14.091,-0.0399936,-0.0415663
14092,14.092,-0.0399936,-0.0415663
14093,14.093,-0.0399936,-0.0415663
14094,14.094,-0.0399936,-0.0415663
14095,14.095,-0.0399936,-0.0415663
14096,14.096,-0.0399936,-0.0415663
14097,14.097,-0.0399936,-0.0415663
14098,14.098,-0.0399936,-0.0415663
14099,14.099,-0.0399936,-0.0415663
14100,14.1,-0.0399936,-0.0415663
14101,14.101,-0.0399936,-0.0415663
14102,14.102,-0.0399936,-0.0415663
14103,14.103,-0.0399936,-0.0415663
14104,14.104,-0.0399936,-0.0415663
14105,14.105,-0.0399936,-0.0415663
14106,14.106,-0.0399936,-0.0415663
14107,14.107,-0.0399936,-0.0415663
14108,14.108,-0.0399936,-0.0415663
14109,14.109,-0.0399936,-0.0415663
14110,14.11,-0.0399936,-0.0415663
14111,14.111,-0.0399936,-0.0415663
14112,14.112,-0.0399936,-0.0415663
14113,14.113,-0.0399936,-0.0415663
14114,14.114,-0.0399936,-0.0415663
14115,14.115,-0.0399936,-0.0415663
14116,14.116,-0.0399936,-0.0415663
14117,14.117,-0.0399936,-0.0415663
14118,14.118,-0.0399936,-0.0415663
14119,14.119,-0.0399936,-0.0415663
14120,14.12,-0.0399936,-0.0415663
14121,14.121,-0.0399936,-0.0415663
14122,14.122,-0.0399936,-0.0415663
14123,14.123,-0.0399936,-0.0415663
14124,14.124,-0.0399936,-0.0415663
14125,14.125,-0.0399936,-0.0415663
14126,14.126,-0.0399936,-0.0415663
14127,14.127,-0.0399936,-0.0415663
14128,14.128,-0.0399936,-0.0415663
14129,14.129,-0.0399936,-0.0415663
14130,14.13,-0.0399936,-0.0415663
14131,14.131,-0.0399936,-0.0415663
14132,14.132,-0.0399936,-0.0415663
14133,14.133,-0.0399936,-0.0415663
14134,14.134,-0.0399936,-0.0415663
14135,14.135,-0.0399936,-0.0415663
14136,14.136,-0.0399936,-0.0415663
14137,14.137,-0.0399936,-0.0415663
14138,14.138,-0.0399936,-0.0415663
14139,14.139,-0.0399936,-0.0415663
14140,14.14,-0.0399936,-0.0415663
14141,14.141,-0.0399936,-0.0415663
14142,14.142,-0.0399936,-0.0415663
14143,14.143,-0.0399936,-0.0415663
14144,14.144,-0.0399936,-0.0415663
14145,14.145,-0.0399936,-0.0415663
14146,14.146,-0.0399936,-0.0415663
14147,14.147,-0.0399936,-0.0415663
14148,14.148,-0.0399936,-0.0415663
14149,14.149,-0.0399936,-0.0415663
14150,14.15,-0.0399936,-0.0415663
14151,14.151,-0.0399936,-0.0415663
14152,14.152,-0.0399936,-0.0415663
14153,14.153,-0.0399936,-0.0415663
14154,14.154,-0.0399936,-0.0415663
14155,14.155,-0.0399936,-0.0415663
14156,14.156,-0.0399936,-0.0415663
14157,14.157,-0.0399936,-0.0415663
14158,14.158,-0.0399936,-0.0415663
14159,14.159,-0.0399936,-0.0415663
14160,14.16,-0.0399936,-0.0415663
14161,14.161,-0.0399936,-0.0415663
14162,14.162,-0.0399936,-0.0415663
14163,14.163,-0.0399936,-0.0415663
14164,14.164,-0.0399936,-0.0415663
14165,14.165,-0.0399936,-0.0415663
14166,14.166,-0.0399936,-0.0415663
14167,14.167,-0.0399936,-0.0415663
14168,14.168,-0.0399936,-0.0415663
14169,14.169,-0.0399936,-0.0415663
14170,14.17,-0.0399936,-0.0415663
14171,14.171,-0.0399936,-0.0415663
14172,14.172,-0.0399936,-0.0415663
14173,14.173,-0.0399936,-0.0415663
14174,14.174,-0.0399936,-0.0415663
14175,14.175,-0.0399936,-0.0415663
14176,14.176,-0.0399936,-0.0415663
14177,14.177,-0.0399936,-0.0415663
14178,14.178,-0.0399936,-0.0415663
14179,14.179,-0.0399936,-0.0415663
14180,14.18,-0.0399936,-0.0415663
14181,14.181,-0.0399936,-0.0415663
14182,14.182,-0.0399936,-0.0415663
14183,14.183,-0.0399936,-0.0415663
14184,14.184,-0.0399936,-0.0415663
14185,14.185,-0.0399936,-0.0415663
14186,14.186,-0.0399936,-0.0415663
14187,14.187,-0.0399936,-0.0415663
14188,14.188,-0.0399936,-0.0415663
14189,14.189,-0.0399936,-0.0415663
14190,14.19,-0.0399936,-0.0415663
14191,14.191,-0.0399936,-0.0415663
14192,14.192,-0.0399936,-0.0415663
14193,14.193,-0.0399936,-0.0415663
14194,14.194,-0.0399936,-0.0415663
14195,14.195,-0.0399936,-0.0415663
14196,14.196,-0.0399936,-0.0415663
14197,14.197,-0.0399936,-0.0415663
14198,14.198,-0.0399936,-0.0415663
14199,14.199,-0.0399936,-0.0415663
14200,14.2,-0.0399936,-0.0415663
14201,14.201,-0.0399936,-0.0415663
14202,14.202,-0.0399936,-0.0415663
14203,14.203,-0.0399936,-0.0415663
14204,14.204,-0.0399936,-0.0415663
14205,14.205,-0.0399936,-0.0415663
14206,14.206,-0.0399936,-0.0415663
14207,14.207,-0.0399936,-0.0415663
14208,14.208,-0.0399936,-0.0415663
14209,14.209,-0.0399936,-0.0415663
14210,14.21,-0.0399936,-0.0415663
14211,14.211,-0.0399936,-0.0415663
14212,14.212,-0.0399936,-0.0415663
14213,14.213,-0.0399936,-0.0415663
14214,14.214,-0.0399936,-0.0415663
14215,14.215,-0.0399936,-0.0415663
14216,14.216,-0.0399936,-0.0415663
14217,14.217,-0.0399936,-0.0415663
14218,14.218,-0.0399936,-0.0415663
14219,14.219,-0.0399936,-0.0415663
14220,14.22,-0.0399936,-0.0415663
14221,14.221,-0.0399936,-0.0415663
14222,14.222,-0.0399936,-0.0415663
14223,14.223,-0.0399936,-0.0415663
14224,14.224,-0.0399936,-0.0415663
14225,14.225,-0.0399936,-0.0415663
14226,14.226,-0.0399936,-0.0415663
14227,14.227,-0.0399936,-0.0415663
14228,14.228,-0.0399936,-0.0415663
14229,14.229,-0.0399936,-0.0415663
14230,14.23,-0.0399936,-0.0415663
14231,14.231,-0.0399936,-0.0415663
14232,14.232,-0.0399936,-0.0415663
14233,14.233,-0.0399936,-0.0415663
14234,14.234,-0.0399936,-0.0415663
14235,14.235,-0.0399936,-0.0415663
14236,14.236,-0.0399936,-0.0415663
14237,14.237,-0.0399936,-0.0415663
14238,14.238,-0.0399936,-0.0415663
14239,14.239,-0.0399936,-0.0415663
14240,14.24,-0.0399936,-0.0415663
14241,14.241,-0.0399936,-0.0415663
14242,14.242,-0.0399936,-0.0415663
14243,14.243,-0.0399936,-0.0415663
14244,14.244,-0.0399936,-0.0415663
14245,14.245,-0.0399936,-0.0415663
14246,14.246,-0.0399936,-0.0415663
14247,14.247,-0.0399936,-0.0415663
14248,14.248,-0.0399936,-0.0415663
14249,14.249,-0.0399936,-0.0415663
14250,14.25,-0.0399936,-0.0415663
14251,14.251,-0.0399936,-0.0415663
14252,14.252,-0.0399936,-0.0415663
14253,14.253,-0.0399936,-0.0415663
14254,14.254,-0.0399936,-0.0415663
14255,14.255,-0.0399936,-0.0415663
14256,14.256,-0.0399936,-0.0415663
14257,14.257,-0.0399936,-0.0415663
14258,14.258,-0.0399936,-0.0415663
14259,14.259,-0.0399936,-0.0415663
14260,14.26,-0.0399936,-0.0415663
14261,14.261,-0.0399936,-0.0415663
14262,14.262,-0.0399936,-0.0415663
14263,14.263,-0.0399936,-0.0415663
14264,14.264,-0.0399936,-0.0415663
14265,14.265,-0.0399936,-0.0415663
